ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Idade,Gasto_Total,Total_Filhos,Total_Compras,Total_Campanhas_Aceitas,Tempo_Cliente_Dias
7411,Doutorado,Com Parceiro,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,50,17,2,4,0,24
2176,Graduação,Com Parceiro,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,42,1690,1,14,4,405
9265,Graduação,Com Parceiro,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,61,1390,1,19,0,536
8867,Doutorado,Com Parceiro,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,26,2126,0,19,0,667
8932,Mestrado,Com Parceiro,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,45,1531,1,21,0,608
10236,Mestrado,Solteiro,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,39,64,1,5,0,286
6340,Graduação,Solteiro,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,29,26,1,4,0,245
10089,Graduação,Solteiro,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,40,1112,0,28,5,450
2227,Mestrado,Com Parceiro,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,56,210,0,9,0,645
10992,Graduação,Com Parceiro,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,47,1148,2,21,0,669
5304,Doutorado,Solteiro,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,40,33,1,4,0,624
309,Doutorado,Com Parceiro,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,53,1101,1,16,1,621
3406,Graduação,Solteiro,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,50,322,1,12,0,615
2661,Graduação,Solteiro,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,50,44,2,6,0,390
3153,Doutorado,Solteiro,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,57,17,3,3,0,203
10264,Graduação,Solteiro,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,0,35,31,1,4,2,627
1184,Doutorado,Solteiro,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,46,845,2,22,0,403
4200,Mestrado,Com Parceiro,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,44,275,1,11,0,12
9396,Doutorado,Com Parceiro,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,36,25,1,3,0,583
2387,Mestrado,Com Parceiro,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,62,275,2,11,1,511
6690,Mestrado,Com Parceiro,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,48,90,2,7,0,472
1225,Graduação,Com Parceiro,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,0,51,1495,0,18,1,3
9703,Doutorado,Com Parceiro,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,0,44,184,2,7,2,622
291,Graduação,Com Parceiro,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,44,981,0,12,0,375
4557,Graduação,Com Parceiro,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,44,67,1,6,0,268
2379,Graduação,Solteiro,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,61,1635,0,12,1,645
5726,Mestrado,Solteiro,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,1,31,60,1,7,0,101
3066,Doutorado,Com Parceiro,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,39,231,1,10,0,145
6336,Graduação,Com Parceiro,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,54,48,2,6,0,84
10967,Graduação,Solteiro,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,51,99,2,6,0,508
2304,Doutorado,Com Parceiro,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,51,770,1,21,0,286
3445,Graduação,Solteiro,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,58,957,0,21,1,528
7828,Mestrado,Com Parceiro,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,33,818,0,11,0,60
3762,Doutorado,Solteiro,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,28,925,0,16,2,453
4391,Mestrado,Solteiro,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,46,908,1,21,0,434
4669,Básico,Com Parceiro,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,33,102,1,7,0,503
10144,Graduação,Com Parceiro,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,38,576,1,14,0,612
8652,Graduação,Com Parceiro,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,68,317,0,11,0,667
1672,Doutorado,Com Parceiro,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,40,461,1,14,0,120
8962,Mestrado,Com Parceiro,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,39,37,2,5,0,73
9974,Graduação,Com Parceiro,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,40,70,1,6,0,352
10983,Graduação,Com Parceiro,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,62,930,0,22,0,516
8148,Mestrado,Com Parceiro,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,58,859,2,20,0,537
10102,Graduação,Solteiro,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,48,1478,0,21,0,48
4697,Mestrado,Solteiro,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,65,390,0,13,0,381
9262,Mestrado,Com Parceiro,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,0,30,52,0,4,1,360
7254,Graduação,Com Parceiro,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,45,137,1,7,0,184
4543,Graduação,Com Parceiro,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,34,1919,0,18,1,606
4927,Graduação,Com Parceiro,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,43,68,2,6,0,165
10451,Graduação,Com Parceiro,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,49,25,2,3,0,474
2926,Mestrado,Com Parceiro,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,62,1374,1,20,2,675
2874,Mestrado,Solteiro,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,26,32,1,4,0,479
9738,Mestrado,Com Parceiro,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,28,100,1,6,0,532
7119,Graduação,Solteiro,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,32,825,0,11,0,533
3924,Doutorado,Solteiro,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,49,916,1,23,1,104
5827,Graduação,Solteiro,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,56,62,2,7,0,74
5596,Mestrado,Com Parceiro,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,58,728,1,20,0,260
10812,Doutorado,Com Parceiro,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,36,90,1,6,0,120
1717,Graduação,Solteiro,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,26,273,1,10,0,77
9491,Graduação,Com Parceiro,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,30,66,1,7,0,184
9274,Mestrado,Com Parceiro,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,53,1213,0,22,1,458
6609,Graduação,Solteiro,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,48,107,0,6,1,649
6963,Graduação,Solteiro,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,67,1157,0,17,1,116
4440,Mestrado,Com Parceiro,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,50,546,1,17,1,292
1379,Mestrado,Com Parceiro,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,22,241,0,10,0,428
10032,Graduação,Solteiro,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,38,53,1,7,0,162
2826,Graduação,Com Parceiro,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,47,37,3,5,0,244
6320,Mestrado,Solteiro,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,38,1508,0,22,0,508
3050,Graduação,Com Parceiro,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,48,235,2,10,0,194
231,Mestrado,Com Parceiro,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,58,32,2,5,0,110
2392,Graduação,Com Parceiro,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,42,102,2,6,0,335
9478,Graduação,Solteiro,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,29,401,1,13,0,684
113,Graduação,Com Parceiro,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,63,28,2,4,0,348
1802,Graduação,Com Parceiro,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,43,680,1,18,0,528
520,Graduação,Com Parceiro,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,40,30,1,3,0,363
8275,Doutorado,Solteiro,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,49,20,2,3,0,140
9750,Doutorado,Solteiro,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,53,1307,1,18,0,507
2607,Graduação,Solteiro,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,61,630,1,18,0,534
7214,Graduação,Com Parceiro,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,57,1283,0,17,0,359
5835,Doutorado,Solteiro,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,38,65,1,6,0,362
3896,Graduação,Com Parceiro,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,30,37,1,4,0,234
10350,Doutorado,Com Parceiro,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,64,38,3,4,0,416
7786,Doutorado,Solteiro,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,28,160,1,8,0,501
2861,Graduação,Solteiro,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,31,23,1,3,0,439
663,Doutorado,Solteiro,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,25,71,0,5,0,291
10675,Doutorado,Com Parceiro,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,58,1161,1,17,1,452
2521,Mestrado,Com Parceiro,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,0,43,59,1,4,2,535
9592,Graduação,Com Parceiro,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,31,33,1,5,0,364
10151,Graduação,Solteiro,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,54,946,2,21,0,655
7381,Graduação,Solteiro,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,46,1442,0,21,4,570
4099,Graduação,Com Parceiro,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,42,62,1,4,0,594
9560,Graduação,Com Parceiro,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,49,1674,0,21,2,483
10172,Graduação,Solteiro,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,26,1538,0,20,0,688
11191,Graduação,Solteiro,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,28,139,0,7,0,204
9707,Doutorado,Com Parceiro,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,45,1182,1,17,2,583
6245,Doutorado,Com Parceiro,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,64,507,1,16,0,381
8234,Básico,Com Parceiro,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,0,41,18,1,3,2,318
1411,Graduação,Solteiro,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,62,940,0,15,0,231
8553,Graduação,Com Parceiro,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,49,42,2,4,0,371
1826,Graduação,Solteiro,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,44,1190,0,14,1,13
8842,Graduação,Solteiro,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,43,44,2,5,0,551
11030,Mestrado,Com Parceiro,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,0,38,16,1,3,1,177
2579,Graduação,Com Parceiro,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,57,835,1,22,0,194
175,Graduação,Com Parceiro,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,0,28,1443,1,20,2,535
9185,Doutorado,Solteiro,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,48,1029,0,15,1,244
11056,Graduação,Com Parceiro,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,40,1188,0,17,0,610
9365,Doutorado,Solteiro,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,38,1277,1,19,0,554
6201,Graduação,Solteiro,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,1,36,49,2,5,0,212
2061,Graduação,Com Parceiro,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,59,99,1,6,1,414
6184,Doutorado,Com Parceiro,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,45,1670,0,14,0,564
6142,Mestrado,Com Parceiro,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,1,71,900,0,13,0,313
4107,Doutorado,Com Parceiro,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,66,425,2,14,0,264
7274,Graduação,Com Parceiro,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,57,2153,0,21,1,639
9336,Doutorado,Solteiro,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,45,636,1,18,0,99
2958,Graduação,Com Parceiro,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,36,57,2,7,0,125
933,Doutorado,Com Parceiro,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,36,25,1,3,0,583
5837,Graduação,Com Parceiro,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,47,494,2,15,0,548
10704,Graduação,Solteiro,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,45,693,1,17,0,677
5125,Graduação,Com Parceiro,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,54,1348,0,25,0,408
4432,Graduação,Solteiro,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,38,51,1,5,0,470
5955,Graduação,Com Parceiro,72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,52,1932,0,15,0,589
2928,Doutorado,Solteiro,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,39,990,1,14,0,575
5680,Mestrado,Com Parceiro,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,30,30,1,4,0,68
10313,Graduação,Com Parceiro,48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,39,254,2,10,0,609
2557,Mestrado,Solteiro,29548.0,52,7,1,6,3,1,11,1,1,1,2,4,0,44,29,1,4,1,304
1245,Graduação,Solteiro,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,48,1371,1,19,1,595
1519,Doutorado,Solteiro,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,42,73,2,6,1,372
10703,Mestrado,Solteiro,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,39,120,2,7,0,680
1726,Graduação,Solteiro,22585.0,23,3,9,15,13,2,39,1,1,1,2,9,0,44,81,0,4,2,468
4459,Graduação,Solteiro,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,25,37,1,4,0,546
1729,Doutorado,Com Parceiro,66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,53,1377,1,18,0,270
1517,Graduação,Solteiro,30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,45,51,1,4,0,380
2098,Doutorado,Com Parceiro,33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,45,17,2,3,0,537
9543,Graduação,Com Parceiro,19986.0,74,3,6,5,0,2,6,1,0,0,3,7,0,29,22,1,3,0,227
6878,Graduação,Solteiro,27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,60,324,0,11,0,564
3310,Mestrado,Com Parceiro,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,41,211,3,9,0,676
2724,Mestrado,Solteiro,36143.0,33,12,0,1,0,0,6,1,0,1,2,3,0,33,19,1,3,0,91
948,Graduação,Solteiro,10245.0,32,4,7,7,6,4,13,3,1,2,2,5,0,43,41,1,5,0,410
6720,Mestrado,Com Parceiro,43795.0,11,314,11,53,4,3,107,3,7,3,4,7,0,46,492,1,14,2,256
6202,Graduação,Com Parceiro,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,54,1005,1,22,0,632
2066,Graduação,Com Parceiro,38823.0,56,70,0,11,2,8,23,1,2,1,3,6,0,65,114,1,6,0,668
9799,Doutorado,Solteiro,83664.0,57,866,21,151,28,21,86,3,2,2,12,5,0,46,1173,2,16,0,417
8318,Graduação,Com Parceiro,90300.0,7,594,134,786,33,134,57,0,5,6,8,1,0,35,1738,0,19,1,177
5642,Mestrado,Com Parceiro,62499.0,0,140,4,61,0,13,4,2,3,1,6,4,0,35,222,1,10,0,202
2669,Graduação,Solteiro,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,21,1127,0,15,0,56
455,Doutorado,Com Parceiro,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,68,209,0,9,0,437
7683,Mestrado,Com Parceiro,70777.0,80,554,35,113,0,7,78,3,5,3,12,3,0,46,787,1,20,0,124
3428,Doutorado,Com Parceiro,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,23,1598,0,23,0,266
7414,Graduação,Com Parceiro,43824.0,18,96,1,42,12,3,32,4,3,1,4,8,0,43,186,2,8,0,652
6354,Graduação,Com Parceiro,15345.0,51,5,2,16,3,2,19,2,1,1,2,8,0,30,47,1,4,1,667
798,Graduação,Solteiro,23442.0,71,2,0,6,8,6,5,1,1,0,3,7,0,27,27,1,4,0,552
8213,Mestrado,Com Parceiro,14515.0,71,6,4,9,6,36,35,4,2,2,3,7,0,34,96,1,7,1,597
2488,Mestrado,Solteiro,31395.0,80,23,1,25,0,8,7,4,2,1,3,6,0,58,64,2,6,0,463
9999,Graduação,Com Parceiro,75276.0,2,610,105,125,137,42,21,1,9,4,9,5,0,49,1040,0,22,0,640
7617,Graduação,Solteiro,42373.0,83,67,5,61,3,8,19,5,2,1,5,5,0,40,163,2,8,0,318
615,Graduação,Com Parceiro,30507.0,29,65,36,74,38,20,110,1,5,1,4,7,0,54,343,0,10,0,475
2552,Doutorado,Solteiro,55521.0,11,416,0,26,0,0,4,9,6,3,6,7,0,59,446,3,15,2,250
194,Graduação,Com Parceiro,48006.0,55,23,0,11,3,2,2,1,1,0,3,6,0,49,41,2,4,0,20
3645,Doutorado,Solteiro,27213.0,19,19,3,26,10,9,3,3,2,0,4,8,0,42,70,1,6,1,668
8890,Doutorado,Solteiro,65808.0,1,155,7,80,13,7,10,3,5,1,5,6,0,43,272,2,11,0,30
5049,Doutorado,Com Parceiro,30351.0,19,14,0,24,3,3,2,1,3,0,2,9,0,40,46,1,5,0,388
9973,Graduação,Com Parceiro,50437.0,28,370,9,92,6,9,4,3,7,1,8,7,0,51,490,2,16,0,620
7301,Mestrado,Solteiro,23616.0,76,4,22,11,3,7,32,2,3,0,3,8,0,32,79,1,6,1,589
10882,Graduação,Com Parceiro,53858.0,50,407,53,221,58,150,26,4,4,3,6,4,0,38,915,1,13,0,597
7030,Doutorado,Com Parceiro,66465.0,1,1200,0,204,38,29,14,3,11,9,12,6,0,59,1485,1,32,1,456
7422,Graduação,Solteiro,46923.0,90,85,44,54,102,78,6,3,5,1,7,7,0,27,369,1,13,0,676
3523,Graduação,Com Parceiro,75072.0,83,583,34,309,0,22,125,2,5,4,8,3,0,52,1073,1,17,0,522
7106,Doutorado,Com Parceiro,75865.0,73,483,0,591,156,0,12,1,3,5,10,1,0,71,1242,0,18,0,90
6504,Mestrado,Com Parceiro,19789.0,24,2,5,9,28,6,28,3,2,1,3,5,0,39,78,1,6,1,221
5067,Graduação,Com Parceiro,80134.0,11,966,26,282,52,26,26,1,2,7,11,5,0,20,1378,0,20,4,135
4216,Graduação,Solteiro,91065.0,33,822,114,108,179,137,114,1,7,9,9,3,0,33,1474,0,25,3,492
8581,Mestrado,Com Parceiro,49505.0,4,604,0,100,19,0,28,9,10,2,8,8,0,43,751,2,20,0,481
5929,Doutorado,Com Parceiro,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,41,48,1,5,0,54
3129,Graduação,Com Parceiro,30096.0,30,5,3,11,12,5,9,1,2,0,3,6,0,31,45,1,5,0,38
6528,Mestrado,Com Parceiro,18492.0,75,2,2,2,2,1,1,1,1,0,2,8,0,32,10,1,3,0,24
1361,Mestrado,Com Parceiro,82584.0,26,1076,68,103,29,91,68,1,3,4,8,1,0,40,1435,0,15,3,390
6932,Doutorado,Com Parceiro,93027.0,77,1285,42,716,55,0,21,0,7,10,5,2,0,73,2119,0,22,1,442
7284,Graduação,Com Parceiro,48686.0,8,10,0,7,2,0,1,1,1,0,2,8,0,61,20,3,3,0,207
1340,Graduação,Com Parceiro,92910.0,42,551,137,792,179,103,33,1,6,7,13,1,0,28,1795,0,26,3,66
8746,Graduação,Com Parceiro,75433.0,28,800,0,297,0,34,57,2,2,5,10,6,0,25,1188,1,17,2,85
5987,Mestrado,Com Parceiro,10404.0,52,2,2,11,10,6,12,2,1,0,4,5,0,25,43,1,5,0,56
3767,Graduação,Com Parceiro,61314.0,1,378,0,189,97,172,172,2,5,5,12,3,0,46,1008,1,22,0,430
3725,Doutorado,Solteiro,84865.0,1,1248,16,349,43,16,16,1,2,4,9,4,0,53,1688,0,15,5,416
4324,Graduação,Com Parceiro,42387.0,42,235,0,235,19,4,191,5,8,1,7,8,0,25,684,1,16,0,608
238,Mestrado,Com Parceiro,67309.0,76,515,47,181,149,95,95,15,9,6,9,7,0,47,1082,2,24,0,522
6694,Graduação,Com Parceiro,75236.0,27,438,66,400,12,38,114,1,8,3,13,4,0,50,1068,1,24,0,216
498,Graduação,Solteiro,30015.0,28,25,0,22,2,3,5,2,1,0,4,5,0,44,57,1,5,0,147
9347,Mestrado,Com Parceiro,50943.0,49,31,0,7,2,0,6,1,1,0,3,5,0,58,46,1,4,0,373
9699,Graduação,Solteiro,67272.0,12,357,35,271,28,28,14,3,6,2,12,5,0,48,733,1,20,0,190
10664,Mestrado,Solteiro,51529.0,14,400,4,35,6,0,22,2,9,1,5,8,0,65,467,1,15,0,295
5455,Doutorado,Com Parceiro,32011.0,89,99,0,15,2,1,5,3,2,1,4,7,0,43,122,1,7,0,311
456,Mestrado,Com Parceiro,7500.0,96,1,11,5,4,6,9,2,2,0,3,8,0,28,36,1,5,0,507
5012,Graduação,Com Parceiro,28691.0,56,5,4,13,8,0,4,1,1,0,3,8,0,25,34,1,4,0,360
7495,Doutorado,Com Parceiro,56223.0,72,77,28,31,16,0,4,2,2,1,5,4,0,66,156,1,8,0,191
5029,Graduação,Com Parceiro,18100.0,14,3,1,2,4,3,1,1,0,0,3,5,0,68,14,0,3,0,327
10642,Graduação,Solteiro,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,25,37,1,4,0,546
2106,Mestrado,Com Parceiro,20130.0,99,0,6,3,7,6,12,1,1,0,3,8,0,40,34,0,4,0,104
10364,Graduação,Solteiro,23295.0,72,0,0,1,2,12,5,1,1,0,2,8,0,55,20,0,3,0,351
5954,Mestrado,Solteiro,42618.0,92,76,14,74,13,5,10,2,5,0,4,8,0,42,192,1,9,0,263
1137,Graduação,Solteiro,81246.0,87,398,190,537,61,156,37,1,4,5,7,1,0,50,1379,0,16,2,182
2541,Graduação,Com Parceiro,24027.0,7,14,7,11,11,0,5,2,2,0,3,8,0,38,48,1,5,0,385
1142,Doutorado,Com Parceiro,55707.0,91,208,7,82,30,66,35,2,3,2,9,3,0,61,428,1,14,0,189
2276,Graduação,Solteiro,57959.0,71,430,16,322,43,24,33,5,4,7,11,3,0,59,868,1,22,0,423
2807,Graduação,Com Parceiro,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,45,1001,1,24,0,498
6471,Mestrado,Solteiro,36230.0,17,14,2,30,8,2,3,1,2,0,4,5,0,43,59,1,6,0,255
6131,Mestrado,Com Parceiro,70829.0,87,141,70,106,72,19,23,2,4,2,8,3,0,34,431,2,14,0,210
6233,Graduação,Com Parceiro,65991.0,21,507,19,364,25,47,9,3,9,5,10,7,0,38,971,1,24,0,660
4148,Graduação,Com Parceiro,38988.0,90,164,24,103,12,3,42,7,5,1,6,8,0,42,348,3,12,0,678
4947,Mestrado,Solteiro,89572.0,44,606,24,974,197,194,64,1,7,7,9,4,0,48,2059,0,23,3,652
3225,Mestrado,Com Parceiro,42207.0,71,116,11,72,3,17,46,4,4,1,5,6,0,30,265,1,10,2,454
7540,Graduação,Com Parceiro,50300.0,52,143,15,60,24,23,5,2,2,1,8,2,0,62,270,1,11,0,35
10648,Mestrado,Com Parceiro,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,32,1289,0,18,0,642
1992,Graduação,Com Parceiro,60597.0,2,522,0,257,32,16,66,4,2,2,8,7,0,50,893,1,12,2,179
7851,Graduação,Solteiro,70165.0,60,161,0,253,199,191,122,1,3,7,11,1,0,65,926,0,21,0,280
8594,Doutorado,Solteiro,50520.0,25,112,0,6,2,1,14,2,3,1,3,6,0,56,135,1,7,0,152
7059,Graduação,Com Parceiro,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,0,51,1495,0,18,1,3
2815,Graduação,Com Parceiro,33183.0,46,7,5,39,17,15,37,2,4,0,3,7,0,39,120,1,7,0,125
2416,Doutorado,Solteiro,66582.0,83,789,25,420,16,38,0,1,2,8,9,1,0,45,1288,0,19,0,118
7999,Doutorado,Com Parceiro,75261.0,17,1239,17,413,23,34,17,1,5,6,5,2,0,59,1743,0,16,3,432
9213,Graduação,Solteiro,31880.0,13,4,1,5,2,0,3,1,1,0,2,8,0,44,15,1,3,0,606
9697,Graduação,Com Parceiro,53790.0,86,335,42,127,28,5,5,3,7,2,8,6,0,63,542,2,17,0,115
3916,Doutorado,Com Parceiro,49269.0,92,639,8,166,11,8,58,3,7,3,12,7,0,43,890,1,22,0,683
2021,Graduação,Com Parceiro,61456.0,47,563,76,384,84,192,89,4,6,10,13,4,0,39,1388,1,29,0,459
1581,Graduação,Com Parceiro,37406.0,18,2,0,8,2,2,3,1,1,0,2,8,0,34,17,1,3,1,262
564,Doutorado,Com Parceiro,56937.0,81,746,8,125,11,8,8,7,8,6,9,6,0,33,906,1,23,2,694
6619,Graduação,Com Parceiro,38415.0,91,22,1,13,4,0,4,2,1,0,3,7,0,36,44,2,4,0,543
9081,Graduação,Solteiro,20518.0,58,4,1,6,4,1,9,1,1,1,2,5,0,26,25,1,4,0,42
178,Graduação,Com Parceiro,62503.0,40,478,0,193,110,75,117,4,8,3,11,5,0,58,973,1,22,0,496
916,Doutorado,Solteiro,41644.0,67,20,3,4,2,0,2,2,1,0,3,3,0,42,31,2,4,0,51
5512,Mestrado,Com Parceiro,55842.0,19,451,0,39,0,4,24,1,7,1,8,5,0,37,518,1,16,0,37
8970,Doutorado,Com Parceiro,62010.0,93,371,22,39,6,0,92,4,6,2,7,5,0,42,530,1,15,0,614
10581,Graduação,Com Parceiro,41124.0,41,281,7,84,15,0,119,7,7,3,4,8,0,37,506,1,14,0,606
5300,Mestrado,Com Parceiro,38961.0,60,19,7,19,0,1,24,1,2,1,2,7,0,41,70,1,5,0,181
5154,Mestrado,Solteiro,37760.0,54,26,3,13,2,10,0,1,2,0,3,6,0,42,54,1,5,0,322
